Keeneland CPU, FFTW, Gnu 4.1 toolchain

2048, 2.14911e-05
4096, 0.00433812
8192, 3.77297e-05
16384, 6.75011e-05
32768, 0.000139511
65536, 0.00027513
131072, 0.000649412
262144, 0.0016315
524288, 0.0044833
1048576, 0.0105435
2097152, 0.0249263
4194304, 0.0460514
8388608, 0.108807
16777216, 0.221888
33554432, 0.509144
67108864, 1.04673
134217728, 2.45756
268435456, 5.22269
